User full name,Event context,Component,Event name,Description,Origin,IP address,loop time,date
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.175,14:58,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.252,14:58,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.252,14:58,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.74,14:55,26/02/2021
s3,File: Recording of Week 5 Lecture,File,Course module viewed,The user with id 's3' viewed the 'resource' activity with course module id '1537617'.,web,172.17.42.195,12:56,26/02/2021
s3,Folder: Time Series 5 Data &amp; R Code,Folder,Zip archive of folder downloaded,The user with id 's3' downloaded a zip archive containing all the files from the folder activity with course module id '1534520'.,web,172.17.42.119,12:33,26/02/2021
s3,Folder: Time Series 4 Data &amp; R Code,Folder,Zip archive of folder downloaded,The user with id 's3' downloaded a zip archive containing all the files from the folder activity with course module id '1526501'.,web,172.17.42.175,12:32,26/02/2021
s3,Folder: Time Series 5 Data &amp; R Code,Folder,Course module viewed,The user with id 's3' viewed the 'folder' activity with course module id '1534520'.,web,172.17.42.195,12:32,26/02/2021
s3,Folder: Time Series 4 Data &amp; R Code,Folder,Course module viewed,The user with id 's3' viewed the 'folder' activity with course module id '1526501'.,web,172.17.42.74,12:32,26/02/2021
s3,Folder: Time Series 3 Data &amp; R Code,Folder,Zip archive of folder downloaded,The user with id 's3' downloaded a zip archive containing all the files from the folder activity with course module id '1500944'.,web,172.17.42.36,12:06,26/02/2021
s3,Folder: Time Series 3 Data &amp; R Code,Folder,Course module viewed,The user with id 's3' viewed the 'folder' activity with course module id '1500944'.,web,172.17.42.36,12:05,26/02/2021
s3,File: Time Series Exercises 2: Additive or Multiplicative Model,File,Course module viewed,The user with id 's3' viewed the 'resource' activity with course module id '1500439'.,web,172.17.42.252,12:05,26/02/2021
s3,Folder: Time Series 2 Data &amp; R Code,Folder,Zip archive of folder downloaded,The user with id 's3' downloaded a zip archive containing all the files from the folder activity with course module id '1500437'.,web,172.17.42.195,11:48,26/02/2021
s3,Folder: Time Series 2 Data &amp; R Code,Folder,Course module viewed,The user with id 's3' viewed the 'folder' activity with course module id '1500437'.,web,172.17.42.252,11:48,26/02/2021
s3,File: Time Series Exercises 1: Measuring a Trend,File,Course module viewed,The user with id 's3' viewed the 'resource' activity with course module id '1494813'.,web,172.17.42.74,11:47,26/02/2021
s3,Folder: Time Series 1 Data Files,Folder,Zip archive of folder downloaded,The user with id 's3' downloaded a zip archive containing all the files from the folder activity with course module id '1500431'.,web,172.17.42.252,11:46,26/02/2021
s3,Folder: Time Series 1 Data Files,Folder,Course module viewed,The user with id 's3' viewed the 'folder' activity with course module id '1500431'.,web,172.17.42.119,11:46,26/02/2021
s3,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's3' viewed the course with id '48726'.,web,172.17.42.119,11:45,26/02/2021
s3,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's3' viewed the course with id '48726'.,web,172.17.42.36,11:35,26/02/2021
s3,Folder: Time Series 5 Data &amp; R Code,Folder,Course module viewed,The user with id 's3' viewed the 'folder' activity with course module id '1534520'.,web,172.17.42.36,11:16,26/02/2021
s3,File: Recording of Week 4 Lecture,File,Course module viewed,The user with id 's3' viewed the 'resource' activity with course module id '1530164'.,web,172.17.42.252,10:51,26/02/2021
s3,File: Recording of Week 3 Lecture,File,Course module viewed,The user with id 's3' viewed the 'resource' activity with course module id '1525080'.,web,172.17.42.252,10:49,26/02/2021
s3,File: Recording of Week 2 Lecture,File,Course module viewed,The user with id 's3' viewed the 'resource' activity with course module id '1519206'.,web,172.17.42.74,10:47,26/02/2021
s3,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's3' viewed the course with id '48726'.,web,172.17.42.36,10:47,26/02/2021
s3,User: s3,System,Dashboard viewed,The user with id 's3' has viewed their dashboard,web,172.17.42.195,10:47,26/02/2021
s3,System,System,User has logged in,The user with id 's3' has logged in.,web,172.17.42.195,10:46,26/02/2021
s3,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's3' viewed the course with id '48726'.,web,172.17.42.119,18:27,25/02/2021
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1531734'.,web,172.17.42.74,18:27,25/02/2021
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt submitted,The user with id 's3' has submitted the attempt with id '1240626' for the quiz with course module id '1531734'.,web,172.17.42.119,18:27,25/02/2021
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt summary viewed,The user with id 's3' has viewed the summary for the attempt with id '1240626' belonging to the user with id 's3' for the quiz with course module id '1531734'.,web,172.17.42.195,18:27,25/02/2021
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240626' belonging to the user with id 's3' for the quiz with course module id '1531734'.,web,172.17.42.74,18:16,25/02/2021
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240626' belonging to the user with id 's3' for the quiz with course module id '1531734'.,web,172.17.42.74,18:12,25/02/2021
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240626' belonging to the user with id 's3' for the quiz with course module id '1531734'.,web,172.17.42.252,18:10,25/02/2021
s3,Quiz: CA4024 Sample Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240626' belonging to the user with id 's3' for the quiz with course module id '1531734'.,web,172.17.42.36,17:49,25/02/2021
